study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA688708	SAMN17185641	SRX9762046	SRR13335264	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/064/SRR13335264/SRR13335264.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/064/SRR13335264	sample_output_QBB_163_TR1	
PRJNA688708	SAMN17185672	SRX9762191	SRR13335118	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13335118/SRR13335118.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13335118	sample_output_QBB_178_TR2	
PRJNA688708	SAMN17185638	SRX9762043	SRR13335267	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/067/SRR13335267/SRR13335267.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/067/SRR13335267	sample_output_QBB_161_TR2	
PRJNA688708	SAMN17185467	SRX9762180	SRR13335129	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/029/SRR13335129/SRR13335129.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/029/SRR13335129	sample_output_QBB_76_TR1	
PRJNA688708	SAMN17185637	SRX9762042	SRR13335268	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/068/SRR13335268/SRR13335268.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/068/SRR13335268	sample_output_QBB_161_TR1	
PRJNA688708	SAMN17185462	SRX9762174	SRR13335135	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/035/SRR13335135/SRR13335135.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/035/SRR13335135	sample_output_QBB_73_TR1	
PRJNA688708	SAMN17185457	SRX9762169	SRR13335140	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13335140/SRR13335140.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13335140	sample_output_QBB_71_TR1	
PRJNA688708	SAMN17185367	SRX9762041	SRR13335269	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/069/SRR13335269/SRR13335269.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/069/SRR13335269	sample_output_QBB_26_TR1	
PRJNA688708	SAMN17185349	SRX9762168	SRR13335141	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/041/SRR13335141/SRR13335141.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/041/SRR13335141	sample_output_QBB_17_TR1	
PRJNA688708	SAMN17185636	SRX9762039	SRR13335271	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/071/SRR13335271/SRR13335271.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/071/SRR13335271	sample_output_QBB_160_TR1	
PRJNA688708	SAMN17185453	SRX9762164	SRR13335145	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13335145/SRR13335145.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13335145	sample_output_QBB_69_TR2	
PRJNA688708	SAMN17185634	SRX9761924	SRR13335273	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/073/SRR13335273/SRR13335273.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/073/SRR13335273	sample_output_QBB_159_TR2	
PRJNA688708	SAMN17185452	SRX9762163	SRR13335146	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13335146/SRR13335146.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13335146	sample_output_QBB_68_TR2	
PRJNA688708	SAMN17185338	SRX9762034	SRR13335276	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/076/SRR13335276/SRR13335276.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/076/SRR13335276	sample_output_QBB_11_TR1	
PRJNA688708	SAMN17185451	SRX9762162	SRR13335147	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13335147/SRR13335147.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13335147	sample_output_QBB_68_TR1	
PRJNA688708	SAMN17186314	SRX9762031	SRR13335278	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/078/SRR13335278/SRR13335278.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/078/SRR13335278	sample_output_QBB_499_TR1	
PRJNA688708	SAMN17185446	SRX9762156	SRR13335153	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13335153/SRR13335153.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13335153	sample_output_QBB_65_TR2	
PRJNA688708	SAMN17186308	SRX9762025	SRR13335284	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/084/SRR13335284/SRR13335284.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/084/SRR13335284	sample_output_QBB_496_TR2	
PRJNA688708	SAMN17185442	SRX9762152	SRR13335157	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/057/SRR13335157/SRR13335157.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/057/SRR13335157	sample_output_QBB_63_TR1	
PRJNA688708	SAMN17185434	SRX9762023	SRR13335286	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13335286/SRR13335286.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13335286	sample_output_QBB_59_TR1	
PRJNA688708	SAMN17185439	SRX9762149	SRR13335160	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13335160/SRR13335160.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13335160	sample_output_QBB_62_TR1	
PRJNA688708	SAMN17186305	SRX9762021	SRR13335288	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13335288/SRR13335288.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13335288	sample_output_QBB_495_TR1	
PRJNA688708	SAMN17186117	SRX9762142	SRR13335168	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/068/SRR13335168/SRR13335168.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/068/SRR13335168	sample_output_QBB_401_TR2	
PRJNA688708	SAMN17186299	SRX9762015	SRR13335294	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/094/SRR13335294/SRR13335294.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/094/SRR13335294	sample_output_QBB_492_TR2	
PRJNA688708	SAMN17186116	SRX9762140	SRR13335170	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/070/SRR13335170/SRR13335170.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/070/SRR13335170	sample_output_QBB_400_TR2	
PRJNA688708	SAMN17186291	SRX9762006	SRR13335303	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13335303/SRR13335303.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13335303	sample_output_QBB_488_TR2	
PRJNA688708	SAMN17186112	SRX9762136	SRR13335174	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/074/SRR13335174/SRR13335174.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/074/SRR13335174	sample_output_QBB_398_TR2	
PRJNA688708	SAMN17186290	SRX9762005	SRR13335304	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13335304/SRR13335304.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13335304	sample_output_QBB_487_TR2	
PRJNA688708	SAMN17186111	SRX9762135	SRR13335175	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/075/SRR13335175/SRR13335175.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/075/SRR13335175	sample_output_QBB_398_TR1	
PRJNA688708	SAMN17186287	SRX9762002	SRR13335307	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13335307/SRR13335307.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13335307	sample_output_QBB_486_TR1	
PRJNA688708	SAMN17185414	SRX9762130	SRR13335180	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13335180/SRR13335180.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13335180	sample_output_QBB_49_TR1	
PRJNA688708	SAMN17186282	SRX9761888	SRR13335313	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/013/SRR13335313/SRR13335313.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/013/SRR13335313	sample_output_QBB_483_TR2	
PRJNA688708	SAMN17186106	SRX9762129	SRR13335181	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13335181/SRR13335181.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13335181	sample_output_QBB_395_TR1	
PRJNA688708	SAMN17186084	SRX9761992	SRR13335317	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13335317/SRR13335317.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13335317	sample_output_QBB_384_TR1	
PRJNA688708	SAMN17186102	SRX9762125	SRR13335185	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/085/SRR13335185/SRR13335185.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/085/SRR13335185	sample_output_QBB_393_TR1	
PRJNA688708	SAMN17186080	SRX9761988	SRR13335321	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/021/SRR13335321/SRR13335321.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/021/SRR13335321	sample_output_QBB_382_TR2	
PRJNA688708	SAMN17186101	SRX9762124	SRR13335186	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13335186/SRR13335186.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13335186	sample_output_QBB_393_TR2	
PRJNA688708	SAMN17186076	SRX9761983	SRR13335326	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13335326/SRR13335326.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13335326	sample_output_QBB_380_TR2	
PRJNA688708	SAMN17186100	SRX9762123	SRR13335187	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/087/SRR13335187/SRR13335187.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/087/SRR13335187	sample_output_QBB_392_TR2	
PRJNA688708	SAMN17186070	SRX9761977	SRR13335332	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/032/SRR13335332/SRR13335332.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/032/SRR13335332	sample_output_QBB_377_TR1	
PRJNA688708	SAMN17186097	SRX9762120	SRR13335190	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13335190/SRR13335190.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13335190	sample_output_QBB_391_TR1	
PRJNA688708	SAMN17186069	SRX9761976	SRR13335333	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/033/SRR13335333/SRR13335333.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/033/SRR13335333	sample_output_QBB_377_TR2	
PRJNA688708	SAMN17186094	SRX9762116	SRR13335194	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/094/SRR13335194/SRR13335194.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/094/SRR13335194	sample_output_QBB_389_TR1	
PRJNA688708	SAMN17186068	SRX9761975	SRR13335334	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/034/SRR13335334/SRR13335334.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/034/SRR13335334	sample_output_QBB_376_TR1	
PRJNA688708	SAMN17186092	SRX9762114	SRR13335196	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13335196/SRR13335196.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13335196	sample_output_QBB_388_TR1	
PRJNA688708	SAMN17186066	SRX9761972	SRR13335337	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13335337/SRR13335337.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13335337	sample_output_QBB_375_TR2	
PRJNA688708	SAMN17186091	SRX9762113	SRR13335197	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13335197/SRR13335197.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/097/SRR13335197	sample_output_QBB_388_TR2	
PRJNA688708	SAMN17186064	SRX9761970	SRR13335339	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/039/SRR13335339/SRR13335339.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/039/SRR13335339	sample_output_QBB_374_TR2	
PRJNA688708	SAMN17186090	SRX9762112	SRR13335198	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13335198/SRR13335198.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13335198	sample_output_QBB_387_TR1	
PRJNA688708	SAMN17186063	SRX9761969	SRR13335340	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13335340/SRR13335340.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13335340	sample_output_QBB_374_TR1	
PRJNA688708	SAMN17186089	SRX9762111	SRR13335199	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13335199/SRR13335199.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13335199	sample_output_QBB_387_TR2	
PRJNA688708	SAMN17186059	SRX9761965	SRR13335344	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/044/SRR13335344/SRR13335344.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/044/SRR13335344	sample_output_QBB_372_TR1	
PRJNA688708	SAMN17186088	SRX9762110	SRR13335200	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13335200/SRR13335200.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/000/SRR13335200	sample_output_QBB_386_TR2	
PRJNA688708	SAMN17185409	SRX9761962	SRR13335347	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13335347/SRR13335347.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13335347	sample_output_QBB_47_TR2	
PRJNA688708	SAMN17186087	SRX9761996	SRR13335201	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/001/SRR13335201/SRR13335201.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/001/SRR13335201	sample_output_QBB_386_TR1	
PRJNA688708	SAMN17185858	SRX9761958	SRR13335351	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/051/SRR13335351/SRR13335351.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/051/SRR13335351	sample_output_QBB_271_TR2	
PRJNA688708	SAMN17185892	SRX9762108	SRR13335202	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13335202/SRR13335202.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13335202	sample_output_QBB_288_TR2	
PRJNA688708	SAMN17185857	SRX9761957	SRR13335352	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13335352/SRR13335352.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13335352	sample_output_QBB_271_TR1	
PRJNA688708	SAMN17185887	SRX9762103	SRR13335207	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13335207/SRR13335207.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13335207	sample_output_QBB_286_TR1	
PRJNA688708	SAMN17185855	SRX9761954	SRR13335355	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13335355/SRR13335355.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13335355	sample_output_QBB_270_TR1	
PRJNA688708	SAMN17185884	SRX9762099	SRR13335211	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13335211/SRR13335211.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/011/SRR13335211	sample_output_QBB_284_TR2	
PRJNA688708	SAMN17185851	SRX9761950	SRR13335359	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13335359/SRR13335359.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/059/SRR13335359	sample_output_QBB_268_TR2	
PRJNA688708	SAMN17185877	SRX9762092	SRR13335218	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13335218/SRR13335218.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13335218	sample_output_QBB_281_TR2	
PRJNA688708	SAMN17185847	SRX9761946	SRR13335363	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13335363/SRR13335363.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13335363	sample_output_QBB_266_TR1	
PRJNA688708	SAMN17185875	SRX9762089	SRR13335221	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/021/SRR13335221/SRR13335221.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/021/SRR13335221	sample_output_QBB_280_TR1	
PRJNA688708	SAMN17185843	SRX9761941	SRR13335368	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/068/SRR13335368/SRR13335368.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/068/SRR13335368	sample_output_QBB_264_TR1	
PRJNA688708	SAMN17185874	SRX9762088	SRR13335222	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/022/SRR13335222/SRR13335222.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/022/SRR13335222	sample_output_QBB_279_TR2	
PRJNA688708	SAMN17185842	SRX9761940	SRR13335369	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/069/SRR13335369/SRR13335369.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/069/SRR13335369	sample_output_QBB_263_TR1	
PRJNA688708	SAMN17185872	SRX9762086	SRR13335224	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/024/SRR13335224/SRR13335224.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/024/SRR13335224	sample_output_QBB_278_TR2	
PRJNA688708	SAMN17185841	SRX9761939	SRR13335370	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/070/SRR13335370/SRR13335370.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/070/SRR13335370	sample_output_QBB_263_TR2	
PRJNA688708	SAMN17185871	SRX9762085	SRR13335225	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13335225/SRR13335225.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13335225	sample_output_QBB_278_TR1	
PRJNA688708	SAMN17185840	SRX9761938	SRR13335371	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/071/SRR13335371/SRR13335371.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/071/SRR13335371	sample_output_QBB_262_TR1	
PRJNA688708	SAMN17185868	SRX9762082	SRR13335228	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/028/SRR13335228/SRR13335228.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/028/SRR13335228	sample_output_QBB_276_TR1	
PRJNA688708	SAMN17185838	SRX9761936	SRR13335373	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/073/SRR13335373/SRR13335373.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/073/SRR13335373	sample_output_QBB_261_TR1	
PRJNA688708	SAMN17185867	SRX9762081	SRR13335229	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/029/SRR13335229/SRR13335229.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/029/SRR13335229	sample_output_QBB_276_TR2	
PRJNA688708	SAMN17185836	SRX9761932	SRR13335377	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/077/SRR13335377/SRR13335377.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/077/SRR13335377	sample_output_QBB_260_TR2	
PRJNA688708	SAMN17185865	SRX9762078	SRR13335232	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/032/SRR13335232/SRR13335232.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/032/SRR13335232	sample_output_QBB_275_TR1	
PRJNA688708	SAMN17185664	SRX9762071	SRR13335239	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/039/SRR13335239/SRR13335239.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/039/SRR13335239	sample_output_QBB_174_TR1	
PRJNA688708	SAMN17185835	SRX9761931	SRR13335378	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/078/SRR13335378/SRR13335378.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/078/SRR13335378	sample_output_QBB_260_TR1	
PRJNA688708	SAMN17185661	SRX9762068	SRR13335242	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/042/SRR13335242/SRR13335242.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/042/SRR13335242	sample_output_QBB_173_TR1	
PRJNA688708	SAMN17185834	SRX9761930	SRR13335379	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13335379/SRR13335379.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13335379	sample_output_QBB_259_TR2	
PRJNA688708	SAMN17185660	SRX9762067	SRR13335243	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13335243/SRR13335243.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/043/SRR13335243	sample_output_QBB_172_TR1	
PRJNA688708	SAMN17185656	SRX9762062	SRR13335248	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/048/SRR13335248/SRR13335248.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/048/SRR13335248	sample_output_QBB_170_TR2	
PRJNA688708	SAMN17185833	SRX9761929	SRR13335380	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13335380/SRR13335380.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13335380	sample_output_QBB_259_TR1	
PRJNA688708	SAMN17185654	SRX9762060	SRR13335250	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/050/SRR13335250/SRR13335250.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/050/SRR13335250	sample_output_QBB_169_TR2	
PRJNA688708	SAMN17185832	SRX9761928	SRR13335381	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13335381/SRR13335381.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13335381	sample_output_QBB_258_TR2	
PRJNA688708	SAMN17185829	SRX9761925	SRR13335384	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/084/SRR13335384/SRR13335384.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/084/SRR13335384	sample_output_QBB_257_TR1	
PRJNA688708	SAMN17185652	SRX9762058	SRR13335252	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13335252/SRR13335252.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13335252	sample_output_QBB_168_TR2	
PRJNA688708	SAMN17185633	SRX9761923	SRR13335386	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13335386/SRR13335386.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13335386	sample_output_QBB_159_TR1	
PRJNA688708	SAMN17185651	SRX9762057	SRR13335253	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13335253/SRR13335253.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13335253	sample_output_QBB_168_TR1	
PRJNA688708	SAMN17185648	SRX9762054	SRR13335256	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/056/SRR13335256/SRR13335256.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/056/SRR13335256	sample_output_QBB_166_TR1	
PRJNA688708	SAMN17185628	SRX9761918	SRR13335391	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/091/SRR13335391/SRR13335391.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/091/SRR13335391	sample_output_QBB_156_TR1	
