study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA507500	SAMN10496715	SRX5076709	SRR8259551	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259551/SRR8259551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259551/SRR8259551_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/001/SRR8259551	patient_16_CSF_rep1	
PRJNA507500	SAMN10719432	SRX5233520	SRR8425766	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8425766/SRR8425766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8425766/SRR8425766_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/006/SRR8425766	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496716	SRX5076708	SRR8259552	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259552/SRR8259552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259552/SRR8259552_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259552	patient_16_CSF_rep2	
PRJNA507500	SAMN10719438	SRX5233515	SRR8425771	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8425771/SRR8425771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8425771/SRR8425771_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/001/SRR8425771	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496709	SRX5076703	SRR8259557	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259557/SRR8259557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259557/SRR8259557_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259557	patient_14_SERUM_rep1	
PRJNA507500	SAMN10719419	SRX5233512	SRR8425774	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8425774/SRR8425774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8425774/SRR8425774_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/004/SRR8425774	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719414	SRX5233509	SRR8425777	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425777/SRR8425777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425777/SRR8425777_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/007/SRR8425777	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719417	SRX5233508	SRR8425778	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425778/SRR8425778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425778/SRR8425778_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/008/SRR8425778	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719413	SRX5233504	SRR8425782	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425782/SRR8425782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425782/SRR8425782_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/002/SRR8425782	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496710	SRX5076702	SRR8259558	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259558/SRR8259558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259558/SRR8259558_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259558	patient_14_SERUM_rep2	
PRJNA507500	SAMN10496757	SRX5076701	SRR8259559	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259559/SRR8259559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259559/SRR8259559_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/009/SRR8259559	patient_27_CSF_rep1	
PRJNA507500	SAMN10496659	SRX5076695	SRR8259565	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259565/SRR8259565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259565/SRR8259565_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259565	patient_01_CSF_rep1	
PRJNA507500	SAMN10496660	SRX5076694	SRR8259566	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259566/SRR8259566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259566/SRR8259566_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/006/SRR8259566	patient_01_CSF_rep2	
PRJNA507500	SAMN10496883	SRX5076693	SRR8259567	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259567/SRR8259567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259567/SRR8259567_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259567	patient_60_SERUM_rep1	
PRJNA507500	SAMN10496886	SRX5076690	SRR8259570	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259570/SRR8259570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259570/SRR8259570_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259570	patient_61_SERUM_rep2	
PRJNA507500	SAMN10496749	SRX5076685	SRR8259575	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259575/SRR8259575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259575/SRR8259575_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259575	patient_25_CSF_rep1	
PRJNA507500	SAMN10496688	SRX5076683	SRR8259577	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259577/SRR8259577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259577/SRR8259577_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259577	patient_09_CSF_rep2	
PRJNA507500	SAMN10496686	SRX5076677	SRR8259583	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259583/SRR8259583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259583/SRR8259583_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259583	patient_08_SERUM_rep2	
PRJNA507500	SAMN10496818	SRX5076672	SRR8259588	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259588/SRR8259588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259588/SRR8259588_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259588	patient_43_CSF_rep2	
PRJNA507500	SAMN10496816	SRX5076670	SRR8259590	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259590/SRR8259590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259590/SRR8259590_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259590	patient_42_SERUM_rep2	
PRJNA507500	SAMN10496811	SRX5076667	SRR8259593	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259593/SRR8259593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259593/SRR8259593_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259593	patient_41_SERUM_rep1	
PRJNA507500	SAMN10496661	SRX5076663	SRR8259597	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259597/SRR8259597.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259597	patient_01_CSF_rep3	
PRJNA507500	SAMN10496896	SRX5076660	SRR8259600	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259600/SRR8259600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259600/SRR8259600_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259600	patient_66_SERUM_rep2	
PRJNA507500	SAMN10496894	SRX5076658	SRR8259602	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259602/SRR8259602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259602/SRR8259602_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259602	patient_65_SERUM_rep2	
PRJNA507500	SAMN10496892	SRX5076656	SRR8259604	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259604/SRR8259604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259604/SRR8259604_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259604	patient_64_SERUM_rep2	
PRJNA507500	SAMN10496753	SRX5076652	SRR8259608	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259608/SRR8259608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259608/SRR8259608_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259608	patient_26_CSF_rep1	
PRJNA507500	SAMN10496693	SRX5076651	SRR8259609	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259609/SRR8259609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259609/SRR8259609_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/009/SRR8259609	patient_10_SERUM_rep1	
PRJNA507500	SAMN10496696	SRX5076648	SRR8259612	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259612/SRR8259612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259612/SRR8259612_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259612	patient_11_CSF_rep2	
PRJNA507500	SAMN10496689	SRX5076647	SRR8259613	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259613/SRR8259613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259613/SRR8259613_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259613	patient_09_SERUM_rep1	
PRJNA507500	SAMN10496690	SRX5076646	SRR8259614	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259614/SRR8259614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259614/SRR8259614_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259614	patient_09_SERUM_rep2	
PRJNA507500	SAMN10496807	SRX5076638	SRR8259622	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259622/SRR8259622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259622/SRR8259622_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259622	patient_40_SERUM_rep1	
PRJNA507500	SAMN10496804	SRX5076637	SRR8259623	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259623/SRR8259623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259623/SRR8259623_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259623	patient_39_SERUM_rep2	
PRJNA507500	SAMN10496806	SRX5076635	SRR8259625	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259625/SRR8259625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259625/SRR8259625_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259625	patient_40_CSF_rep2	
PRJNA507500	SAMN10496800	SRX5076633	SRR8259627	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259627/SRR8259627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259627/SRR8259627_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259627	patient_38_SERUM_rep2	
PRJNA507500	SAMN10496867	SRX5076629	SRR8259631	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259631/SRR8259631.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/001/SRR8259631	patient_54_SERUM_rep2	
PRJNA507500	SAMN10496858	SRX5076626	SRR8259634	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259634/SRR8259634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259634/SRR8259634_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259634	patient_53_CSF_rep2	
PRJNA507500	SAMN10496859	SRX5076625	SRR8259635	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259635/SRR8259635.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259635	patient_53_CSF_rep3	
PRJNA507500	SAMN10496862	SRX5076624	SRR8259636	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259636/SRR8259636.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/006/SRR8259636	patient_53_SERUM_rep3	
PRJNA507500	SAMN10496857	SRX5076623	SRR8259637	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259637/SRR8259637.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259637	patient_53_CSF_rep1	
PRJNA507500	SAMN10496666	SRX5076617	SRR8259643	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259643/SRR8259643.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259643	patient_02_CSF_rep2	
PRJNA507500	SAMN10496751	SRX5076613	SRR8259647	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259647/SRR8259647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259647/SRR8259647_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259647	patient_25_SERUM_rep1	
PRJNA507500	SAMN10496664	SRX5076609	SRR8259651	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259651/SRR8259651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259651/SRR8259651_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/001/SRR8259651	patient_01_SERUM_rep2	
PRJNA507500	SAMN10496882	SRX5076603	SRR8259657	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259657/SRR8259657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259657/SRR8259657_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259657	patient_59_SERUM_rep2	
PRJNA507500	SAMN10496789	SRX5076602	SRR8259658	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259658/SRR8259658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259658/SRR8259658_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259658	patient_35_SERUM_rep1	
PRJNA507500	SAMN10496796	SRX5076595	SRR8259665	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259665/SRR8259665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259665/SRR8259665_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259665	patient_37_CSF_rep2	
PRJNA507500	SAMN10496860	SRX5076858	SRR8259668	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259668/SRR8259668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259668/SRR8259668_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259668	patient_53_SERUM_rep1	
PRJNA507500	SAMN10496861	SRX5076857	SRR8259669	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259669/SRR8259669.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/009/SRR8259669	patient_53_SERUM_rep2	
PRJNA507500	SAMN10496854	SRX5076851	SRR8259675	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259675/SRR8259675.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259675	patient_52_CSF_rep2	
PRJNA507500	SAMN10719446	SRX5233549	SRR8425737	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425737/SRR8425737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425737/SRR8425737_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/007/SRR8425737	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719441	SRX5233548	SRR8425738	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425738/SRR8425738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425738/SRR8425738_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/008/SRR8425738	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719440	SRX5233547	SRR8425739	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8425739/SRR8425739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8425739/SRR8425739_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/009/SRR8425739	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719423	SRX5233540	SRR8425746	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8425746/SRR8425746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8425746/SRR8425746_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/006/SRR8425746	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719422	SRX5233539	SRR8425747	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425747/SRR8425747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425747/SRR8425747_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/007/SRR8425747	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719443	SRX5233536	SRR8425750	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425750/SRR8425750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425750/SRR8425750_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/000/SRR8425750	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719456	SRX5233530	SRR8425756	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8425756/SRR8425756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8425756/SRR8425756_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/006/SRR8425756	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719457	SRX5233529	SRR8425757	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425757/SRR8425757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425757/SRR8425757_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/007/SRR8425757	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719450	SRX5233528	SRR8425758	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425758/SRR8425758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425758/SRR8425758_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/008/SRR8425758	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719451	SRX5233527	SRR8425759	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8425759/SRR8425759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8425759/SRR8425759_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/009/SRR8425759	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719453	SRX5233525	SRR8425761	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8425761/SRR8425761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8425761/SRR8425761_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/001/SRR8425761	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719436	SRX5233524	SRR8425762	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425762/SRR8425762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425762/SRR8425762_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/002/SRR8425762	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719437	SRX5233523	SRR8425763	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425763/SRR8425763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425763/SRR8425763_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/003/SRR8425763	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719435	SRX5233521	SRR8425765	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8425765/SRR8425765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8425765/SRR8425765_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/005/SRR8425765	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719433	SRX5233519	SRR8425767	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425767/SRR8425767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8425767/SRR8425767_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/007/SRR8425767	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719430	SRX5233518	SRR8425768	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425768/SRR8425768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425768/SRR8425768_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/008/SRR8425768	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719449	SRX5233516	SRR8425770	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425770/SRR8425770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425770/SRR8425770_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/000/SRR8425770	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719439	SRX5233514	SRR8425772	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425772/SRR8425772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425772/SRR8425772_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/002/SRR8425772	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719448	SRX5233513	SRR8425773	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425773/SRR8425773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425773/SRR8425773_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/003/SRR8425773	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719411	SRX5233506	SRR8425780	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425780/SRR8425780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425780/SRR8425780_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/000/SRR8425780	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10719412	SRX5233503	SRR8425783	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425783/SRR8425783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425783/SRR8425783_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/003/SRR8425783	Viral sample from Escherichia phage T7	
